大区,国区,国家,工厂编码,工厂名称,计划节点编码,计划节点名称,计划节点类型,物料编码,物料描述,频次类型,M月份,M月生效算法,M月算法解释说明,M月预测值,M月实际值,M月准确度
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151601020019B004,温控开关KT-YS-QZ301.05,慢流件,202512,移动平均法,,1.0909,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151588000002,回油滤芯XL-FB11,慢流件,202512,间歇性需求预测方法,,1.5086,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151505000064A,液压滤芯SO0060D010BN3HC,慢流件,202512,算术平均法,,1.6364,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151505000063A,液压滤芯SO0160D010BN3HC,慢流件,202512,自动指数平滑状态空间模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000123A,回油过滤器XL-FB16×10,,202512,间歇性需求预测方法,,1.8987,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000122A,回油过滤器YK-80×20,,202512,间歇性需求预测方法,,6.3291,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000102B,回油过滤器QS4499A1000A,慢流件,202512,算术平均法,,1.2727,2.0,63.64
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000090B,回油过滤器QS3615A7000A,慢流件,202512,自动θ预测方法,,3.7856,1.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000085A,回油过滤器PO-CO-01-04370,,202512,间歇性需求预测方法,,3.1645,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000075B,回油过滤器RFA-160×10L,不动件,202512,自动θ预测方法,,4.448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000074A005,滤芯FAX-63,不动件,202512,自动θ预测方法,,4.448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000074A,回油过滤器RFA-63*10L-Y,不动件,202512,自动θ预测方法,,8.8961,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000060B001,滤芯RAE0500F010N,慢流件,202512,算术平均法,,1.0,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151503000054B003,滤芯RAE1000F010N,慢流件,202512,自动指数平滑状态空间模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151502000125A001,滤芯TZX2-40×200W,慢流件,202512,自动自回归积分滑动平均模型,,2.9975,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151502000125A,吸油过滤器WU-A40X200,不动件,202512,自动指数平滑状态空间模型,,0.0108,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151502000087A,吸油过滤器PO-CO-01-04360,,202512,间歇性需求预测方法,,12.6581,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151502000075A,吸油过滤器WUI-63*80-J,不动件,202512,自动θ预测方法,,4.448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151502000048B001,吸油滤芯QS3588A0000B,慢流件,202512,一次指数平滑法,,1.3389,2.0,66.95
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151502000048B,吸油过滤器QS3588A1000A 带消泡功能,慢流件,202512,间歇需求近似方法,,2.7595,1.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000103A001,高压过滤器四氟垫圈86×80.6×1.5,慢流件,202512,自动θ预测方法,,0.0001,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000085A003,滤芯PO-CO-02-05031,不动件,202512,自动θ预测方法,,4.448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000081A002,电发讯器CPD002B050M18,不动件,202512,间歇性需求预测方法,,0.3165,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000079A,高压过滤器MFM ON 95 O H 5 A 4.0 /-B7,不动件,202512,自动θ预测方法,,4.448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000074A002,滤芯PO-CO-02-05012,不动件,202512,自动θ预测方法,,4.448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005944267,底板线束SW953K1.11.3-2,慢流件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005925213,后车架线束SW953K1.11.2-5,慢流件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005884836,刃板SYL956H5.2.4A.1-3,慢流件,202512,自动θ预测方法,,1.2953,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005838290,前车架线束SW953K1.11.1-1,慢流件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005824043,刃板SW976K1.2.4.1-5,不动件,202512,自动θ预测方法,,4.0032,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005824041,铲斗SW976K1.2.4,不动件,202512,间歇性需求预测方法,,0.3165,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005824003,销轴SW976K1.2.9,慢流件,202512,自动自回归积分滑动平均模型,,2.0,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005823997,销轴SW976K1.2.12,慢流件,202512,自动自回归积分滑动平均模型,,4.0,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005549524,缓冲块SW966K1.1.11,不动件,202512,间歇性需求预测方法,,2.1375,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005180239,软连接管SYL956H5.7.13,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW005180238,预滤支架SYL956H5.7.12,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW004836925,下铰接销轴SW956K1.1.4.2-6,不动件,202512,间歇性需求预测方法,,0.3165,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSW004605428,制动钢管总成SW755K1.8.3,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SSR005958460,钢丝绳36-35W×K7-1960-U-zZ-阻旋转YB5359-L101m-压,不动件,202512,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP007906320,拉块SI1213RC6.7.3-15A,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP007880140,弹簧护套SI1213RC6.3-37,不动件,202512,间歇性需求预测方法,,1.2658,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP007557088,胶皮护板SI1213RC6.6B.1-10,不动件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP006788412,密封胶板SI1213RC6.8-27,慢流件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP006782130,碟簧A45-GB1972SI1213RC6.5-40,慢流件,202512,自动自回归积分滑动平均模型,,0.0014,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP006747992,矩形板锤SI1213RC6.7.3-21,慢流件,202512,自动自回归积分滑动平均模型,,1.0712,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP006527885,振动弹簧SI1213RC6.3-35,不动件,202512,间歇性需求预测方法,,1.2658,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP006176318,板锤SI1213RC6.7.3A-12,中流件,202512,自动θ预测方法,,0.0,2.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP006176317,楔紧块SI1213RC6.7.3A-13,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP006176316,定位块SI1213RC6.7.3A-14,慢流件,202512,自动指数平滑状态空间模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP006053053,橡胶导料板SI1213RC6.14.1-16,不动件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005794743,下反击板衬板SI1213RC6.7.4.2-2B,中流件,202512,自动θ预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005365802,密封橡胶SI1213RC6.8-25,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005123215,螺栓SI1213RC6.7.4.2-10,中流件,202512,自动θ预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005121373,衬板十九SI1213RC6.7.1-27,慢流件,202512,自动自回归积分滑动平均模型,,0.0021,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005121336,衬板十八SI1213RC6.7.1-26,中流件,202512,自动指数平滑状态空间模型,,2.2905,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005121319,衬板二十SI1213RC6.7.1-35,慢流件,202512,自动自回归积分滑动平均模型,,0.0009,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005121318,衬板十七SI1213RC6.7.1-25,中流件,202512,自动自回归积分滑动平均模型,,2.9639,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005100655,加强圆头方颈螺钉SI1213RC6.5-27,不动件,202512,间歇性需求预测方法,,3.1645,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000074A,高压过滤器MFM ON 55 O B 5 A 4.0 /-B7,不动件,202512,自动θ预测方法,,4.448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000070A,高压过滤器TL633G/10,慢流件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000062A003,滤芯HD069-176,慢流件,202512,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000058B001,滤芯HHC01910,中流件,202512,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151501000024B005,滤芯PHE0330F010N-SY,快流件,202512,一次指数平滑法,,2.0535,1.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151403070015A,O形圈10.77x2.62共4个 15.54x2.62共4个 16.36x2.2,,202512,自动θ预测方法,,2.224,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151403021169B,O形圈51.5×5.3GB3452.1 N70,不动件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151402030211A,浮动油封539.4×505×48.6 76.90H-74 Si70RRS,,202512,移动平均法,,0.7273,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151402030156A,浮动油封组件总成JS3360R336×368×41,慢流件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151402030068A,浮动油封SC2390,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151402030012,浮动油封388×415×38 H-70 GOETZE 进口,慢流件,202512,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151402010348B,旋转轴唇形密封圈350×380×16N7MMR,慢流件,202512,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151402010337B,旋转轴唇形密封圈70×85×8,不动件,202512,自动自回归积分滑动平均模型,,1.0712,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151402010311B,旋转轴唇形密封圈100×125×12氟橡胶,不动件,202512,自动θ预测方法,,1.7792,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151402010309B,旋转轴唇形密封圈280×320×20,慢流件,202512,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151402010258C,旋转轴唇形密封圈90×110×12,慢流件,202512,自动指数平滑状态空间模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151304990047A,螺旋弹簧蜗杆卡箍SX12/W2/57-79,不动件,202512,间歇性需求预测方法,,0.3165,3.0,10.55
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151304120002A,U型卡箍PQ-W3-101.6-U,慢流件,202512,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151304070063A,T型抱箍φ17-φ19,,202512,间歇性需求预测方法,,0.9494,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151304040020A,T型弹簧卡箍φ94-φ102SAE J1508,不动件,202512,自动自回归积分滑动平均模型,,3.2756,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151304030099A,喉箍φ190-φ210JB8870 带胶垫,不动件,202512,间歇性需求预测方法,,0.6329,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151304020014A,孔型喉箍φ110-φ130JB8870 带胶垫,不动件,202512,间歇性需求预测方法,,1.2658,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151303020717A,90°弯头S1XG9-19-08OG G1/2-19,不动件,202512,自动θ预测方法,,0.4448,3.0,14.83
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151299000630A,宝塔接头G3/4×φ32,慢流件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151099000092B,吸气软管SG5-445350-950,慢流件,202512,间歇性需求预测方法,,1.0,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151099000091B,排气软管SG5-445230-950,慢流件,202512,间歇性需求预测方法,,1.0,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151011010066A,胶管总成1SN50-SFL-0-600,慢流件,202512,自动指数平滑状态空间模型,,0.001,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151011010062A,胶管总成1SN50-SFL-SFL45-950,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151009260117A,胶管总成胶管R15 32-SFS45(H60)-SFS90-1550(GT)-V,慢流件,202512,自动自回归积分滑动平均模型,,0.0001,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151009260116A,胶管总成R15 32-SFS45(H60)-SFS90-1550(GT)-V27,不动件,202512,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151009260019,胶管总成R15 32-DKOS-SFS90-850Q/SY 015 11,不动件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,151009210285B,胶管总成4SH32-SFS-SFS90(H180)-930,不动件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005100593,减震橡胶条SI1213RC6.5-29,慢流件,202512,自动指数平滑状态空间模型,,0.001,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005098841,小料斗衬板3SI1213RC6.4.4-3,不动件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005064255,下反击板SI1213RC6.7.4.2-1A,慢流件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005064253,横梁SI1213RC6.7.1-2A,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SGP005064252,上反击板SI1213RC6.7.4.1-1A,慢流件,202512,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SCP008603657,左后挡泥板SCP160S.2.2.1-7,慢流件,202512,移动平均法,,0.0,1.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SCP008603650,右后挡泥板SCP160S.2.2.1-4,慢流件,202512,移动平均法,,0.0,2.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SCC007229892,闪烁报警灯Q100A8.201.101IFI.4,中流件,202512,算术平均法,,4.9091,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SCC005027366,履带板TLCC031-6,不动件,202512,自动θ预测方法,,2.6688,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SCC005001087,联结销Q800A.201ICI.12-2,不动件,202512,自动θ预测方法,,5.3377,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SCC004993350,托轮总成Q700A.201.14,不动件,202512,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SCC004991144,支重轮总成Q800A.201ICI.13,不动件,202512,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SCC004582737,钢丝绳28-D8×K26W-2160-sZ-L800mQ800A.307.15-,不动件,202512,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,SCC004582730,钢丝绳28-D8×K26WS1960-sZ-L1360mQ800A.591.18,不动件,202512,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,RSC005303750,补水管SRSC45V5.2.2.4-1,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,RSC004786108,车架体后部线束/接线图SRSC45V1A.5.2.1,慢流件,202512,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ010413809,上车外围线束ⅡSRC650T5-8.5.6.6,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ010052349,环形锤QY26A.10B.3.1.1B,慢流件,202512,自动自回归积分滑动平均模型,,1.6068,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ010052265,主钩重锤总成STC250T.5.3.2B,慢流件,202512,自动自回归积分滑动平均模型,,1.6068,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ009383471,导电环接线图SRC650T.5.6.1,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ008589224,电流型风速仪接线图TKZB003.1C,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ007965725,上车电控柜系统图SRC900T1.5.2B,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ007705735,一节臂总成SRC800T5.1.1,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ007669412,空调管路SRC800T.4.4,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ007652162,转台总焊接体SRC800T.2,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ007639115,回转管路SRC800T.4.5,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ007628485,卷扬管路SRC800T.4.2,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ007628193,伸缩臂管路SRC800T.4.3,慢流件,202512,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ007510188,风速仪接线图TKZB003.6B,慢流件,202512,自动θ预测方法,,0.0001,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,QZJ007416155,电流型风速仪接线图TKZB003.1B,不动件,202512,间歇性需求预测方法,,0.0,0.0,100.0
