大区,国区,国家,工厂编码,工厂名称,计划节点编码,计划节点名称,计划节点类型,物料编码,物料描述,频次类型,M月份,M月生效算法,M月算法解释说明,M月预测值,M月实际值,M月准确度
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,140502000057A,压力传感器550.99013,慢流件,202510,算术平均法,,0.5,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,140502000055F,压力传感器GPTAG6YN500BSAAX 量程0.00-500.00bar,慢流件,202510,算术平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,140502000054E,压力传感器5MPa-5V-V2-G3/8-Pack D X215483-GPT,慢流件,202510,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,140502000051A,压力传感器YT303V-M12×1.5C,慢流件,202510,算术平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,140502000050A,压力传感器550.99012,慢流件,202510,加权移动平均法,,1.2308,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,140502000048A,压力传感器1.2MPa-24V-V 2-M 12-AMP,中流件,202510,间歇性预测,,2.4397,1.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14047812,动臂根部销轴SY485C1I3KH.3.11A,慢流件,202510,加权移动平均法,,0.1026,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14042061,拉手总成SY235CAI2S.1.5.5.1,慢流件,202510,加权移动平均法,,1.2564,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,140402000011A002,输入油封29545519 AllisonH4500ORS,慢流件,202510,算术平均法,,0.25,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14039206,轴套110×130×120SY485C1I3KH.3-4A,中流件,202510,加权移动平均法,,2.6538,6.0,44.23
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14039205,轴套100×120×115SY365CDI3K.3-10,快流件,202510,一次指数平滑法,,3.1963,14.0,22.83
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14036530,破碎斗杆右钢管总成SY485C1I3KH.3.1.20.8A,不动件,202510,移动平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14036267,三一可组态液压控制器SEHC-283B(SY365CDI3K新电磁阀),慢流件,202510,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14034762,轴套120×140×175SY485C1I3KH.3-3A,慢流件,202510,算术平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14034761,轴套110×130×100SY365C8I2KS.3-2A,慢流件,202510,移动平均法,,1.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14034760,轴套110×130×148SY365C8I2KS.3-14,慢流件,202510,加权移动平均法,,1.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14016191,空滤器出口胶管SRSC45S.1.2-5,慢流件,202510,加权移动平均法,,0.0513,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14013976,中后底盖板SY950C1C3RH.1.6.36.1,不动件,202510,加权移动平均法,,0.141,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14013841,右后底盖板IISY950C1C3RH.1.6.36-7,不动件,202510,加权移动平均法,,0.141,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14013840,右后底盖板ISY950C1C3RH.1.6.36-6,不动件,202510,加权移动平均法,,0.141,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14013839,空滤舱底盖板SY950C1C3RH.1.6.36-5,慢流件,202510,加权移动平均法,,0.2179,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14013834,散热器舱底盖板ⅡSY950C1C3RH.1.6.36-12,不动件,202510,加权移动平均法,,0.1538,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14013833,散热器舱底盖板ISY950C1C3RH.1.6.36-11,不动件,202510,加权移动平均法,,0.1538,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14011072,方接头SY950C1C3RH.1.7-5,慢流件,202510,加权移动平均法,,1.0256,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14008211,主泵侧门SY950C1C3RH.1.6.4,慢流件,202510,加权移动平均法,,0.2564,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14007442,方接头SY950C1C3RH.1.7-3,慢流件,202510,加权移动平均法,,1.0256,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14004343,铲刀(14ft)STG180C-8.5B,慢流件,202510,加权移动平均法,,0.359,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14003917,挡板STG180C-8.2-3,慢流件,202510,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14003914,轴套STG180C-8.2-1,慢流件,202510,加权移动平均法,,0.5128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14003847,球头销STG180C-8.2.2-3,慢流件,202510,加权移动平均法,,0.1282,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,14002415,导电环组件STC500S-D12.5.1.6A,慢流件,202510,加权移动平均法,,0.2308,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999002280A002,塑料盖板5513810-SY/180,不动件,202510,加权移动平均法,,0.1026,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999002239A,燃油箱盖TK31GA,慢流件,202510,间歇性预测,,2.5,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999001529A001,上支架衬套φ70×80×50,慢流件,202510,加权移动平均法,,2.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999001529A,上支架DP/SZJ-70-SY01,中流件,202510,间歇性预测,,1.6569,3.0,55.23
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999001528A,下支架DP/SZJ-70-SY02,慢流件,202510,一次指数平滑法,,1.0395,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999001330A,泵连接盘1070102400W,中流件,202510,移动平均法,,0.5,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999001182A,后风窗气弹簧SW405K.1.3M.1.42,不动件,202510,加权移动平均法,,0.8718,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999001116A,钥匙组件SX21-2000,不动件,202510,加权移动平均法,,0.9231,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000911A,后风窗总成SW405K1.3M.1.11.00,慢流件,202510,算术平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000876A,机罩侧门气弹簧Y0301030232,不动件,202510,加权移动平均法,,1.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000810A,斗齿EC480HD,慢流件,202510,算术平均法,,1.6667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000786A,梯形齿同步带14MGTC-2800-50,慢流件,202510,加权移动平均法,,0.4872,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000443A,截齿TBJJ.31J1,慢流件,202510,移动平均法,,13.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000374A,销子DT1200,中流件,202510,加权移动平均法,,7.8718,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000372A,斗齿DT1200RC,中流件,202510,加权移动平均法,,6.1026,3.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000371A,齿座护块DA1200G,中流件,202510,加权移动平均法,,6.0769,18.0,33.76
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000370A,胶粒DT1200,中流件,202510,加权移动平均法,,7.4231,18.0,41.24
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,139999000297A,门锁51559-01,慢流件,202510,加权移动平均法,,0.2692,2.0,13.46
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13999638,破碎钢管总成1SY485C1I3KH.3.1.20.8,不动件,202510,移动平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13999624,销轴SY950C1C3RH.3.6A,慢流件,202510,移动平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13996579,右摇杆SY365C8I2KW.3.5R,中流件,202510,算术平均法,,0.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13996578,左摇杆SY365C8I2KW.3.5L,中流件,202510,算术平均法,,0.4167,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13991423,滚轮MCPFA1612S.1.2.1-7,慢流件,202510,加权移动平均法,,0.8205,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13991396,滑块板（1）MCPFA1612S.1.2-1,慢流件,202510,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13986936,前置摄像头13986936,不动件,202510,算术平均法,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13985213,伸缩油缸ZXSDJ90S.2.5,不动件,202510,算术平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13981855,切断阀块30SYC6028B.1.2-6,不动件,202510,移动平均法,,0.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13981839,电磁阀1SYC6028B.1.2-1,不动件,202510,加权移动平均法,,0.1538,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13981711,分油块3SYC6028B.1.4.1-3,不动件,202510,加权移动平均法,,0.1538,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13970307,调节块SYM5345JW.3.5-1,慢流件,202510,加权移动平均法,,1.0256,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13962482,垫圈SY950C1C3RH.3.4-3,快流件,202510,算术平均法,,15.1667,40.0,37.92
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13962481,卡簧SY950C1C3RH.3.4-2,快流件,202510,算术平均法,,22.25,40.0,55.63
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13962480,销轴SY950C1C3RH.3.4-1,不动件,202510,加权移动平均法,,0.9231,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13946509,回转支承SSf1530/60CWHV,慢流件,202510,加权移动平均法,,0.2564,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13936604,关节轴承GE40ES_GB9163,快流件,202510,算术平均法,,4.4167,14.0,31.55
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13934680,增压器进气胶管80-80SYM5165JY.1.3-8,不动件,202510,加权移动平均法,,0.4615,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13932971,轴套140×170×115SY950C1C3RH.3-23,慢流件,202510,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13928504,连杆SYL956H5.2.3FW,慢流件,202510,算术平均法,,0.25,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13928503,摇臂SYL956H5.2.2FW,慢流件,202510,加权移动平均法,,0.0897,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13922836,显示控制屏150×100×260中国,慢流件,202510,加权移动平均法,,0.0641,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13921416,铲斗（5.5）SY950C1C3RH.3.4,慢流件,202510,移动平均法,,0.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13919965,斗唇护套SY950C1C3RH.3.4.1-8,慢流件,202510,一次指数平滑法,,1.2107,8.0,15.13
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13915826,工具箱总成SY485C1I3KH.1.6.1A,慢流件,202510,算术平均法,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13915180,轴套120×140×110SY485C1I3KH.3-2B,不动件,202510,加权移动平均法,,0.0897,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13914436,履带总成STC216MH-6049,慢流件,202510,一次指数平滑法,,0.2053,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13914037,垫片φ151×φ240×0.5SY950C1C3RH.3-18,不动件,202510,一次指数平滑法,,1.2262,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13914036,垫片φ151×φ240×1SY950C1C3RH.3-17,不动件,202510,算术平均法,,0.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13914033,垫片φ141×φ230×0.5SY950C1C3RH.3-14,慢流件,202510,移动平均法,,4.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13914032,垫片φ141×φ230×1SY950C1C3RH.3-13,慢流件,202510,移动平均法,,2.5,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13913758,销轴SY950C1C3RH.3.13,慢流件,202510,移动平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13913755,销轴SY950C1C3RH.3.12,慢流件,202510,加权移动平均法,,0.6026,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13913752,销轴SY950C1C3RH.3.11,慢流件,202510,加权移动平均法,,0.6026,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13912646,右链轨节STC216MH-LGR-S,慢流件,202510,算术平均法,,1.0,4.0,25.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13912645,左链轨节STC216MH-LGL-S,慢流件,202510,间歇性预测,,1.8667,4.0,46.67
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13912231,3号排气管SCP250C2.1.5-11,慢流件,202510,加权移动平均法,,0.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13912186,防护罩ⅠSCP250C2.1.5-10,慢流件,202510,加权移动平均法,,0.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13912185,排气2号管总成SCP250C2.1.5.11,慢流件,202510,加权移动平均法,,0.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13912111,轴套SY950C1C3RH.3-5,中流件,202510,间歇性预测,,1.3281,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13912110,轴套150×175×190SY950C1C3RH.3-4,慢流件,202510,加权移动平均法,,0.9744,2.0,48.72
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13912109,轴套150×175×172SY950C1C3RH.3-3,慢流件,202510,加权移动平均法,,0.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13912108,轴套120×136×90SY950C1C3RH.3-2,慢流件,202510,算术平均法,,0.5,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13906736,G3/4-G3/4管接头SYC6028A.1.2.3－2,不动件,202510,加权移动平均法,,0.1538,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13903950,驾驶室前护网总成SY485C1I3KH.1.5.13A,不动件,202510,移动平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13901362,左前门总成SY485S1I3KH.1.6.11,慢流件,202510,一次指数平滑法,,0.2359,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13900823,臂尖滑轮架总成SRC885C.1.14,不动件,202510,加权移动平均法,,0.0897,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13898731,右安装板SAG200LR1.9.20-2C,慢流件,202510,加权移动平均法,,0.2051,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13898693,左安装板SAG200LR1.9.20-1C,慢流件,202510,加权移动平均法,,0.2051,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13897560,连杆销轴总成RSC45H.8.5,慢流件,202510,算术平均法,,0.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13897558,连杆销轴RSC45H.8.5-1,慢流件,202510,一次指数平滑法,,0.2044,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13887021,销轴SY395C1I3K.3.11,慢流件,202510,加权移动平均法,,0.4103,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13887019,耐磨环SY395C1I3K.3-1,不动件,202510,移动平均法,,0.3333,2.0,16.67
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13886762,刹车阀组SRSC45S1.2.3.15,不动件,202510,加权移动平均法,,0.4615,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13885551,右侧海绵SY750C1I3KH.1.2.3-12,慢流件,202510,加权移动平均法,,0.1026,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13885549,底部海绵SY750C1I3KH.1.2.3-11,慢流件,202510,加权移动平均法,,0.1026,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13885548,顶部海绵SY750C1I3KH.1.2.3-10,慢流件,202510,加权移动平均法,,0.1026,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13885421,吸油胶管SY750C1I3KH.1.2.1-1A,,202510,加权移动平均法,,0.1026,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13882679,托链轮总成SWT260C,不动件,202510,移动平均法,,1.0,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13871822,油管ⅠSY750C1I3KH.1.3.5-8A,慢流件,202510,加权移动平均法,,0.0385,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13866881,左后门总成SY485S1I3KH.1.6.12,慢流件,202510,一次指数平滑法,,0.2359,2.0,11.8
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13862537,左前门总成SY750C1I3KH.1.6.2B,慢流件,202510,算术平均法,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13862340,先导阀组SRSC45H.2.1.30A,不动件,202510,加权移动平均法,,0.4615,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13861124,底封板SY750C1.2.7A,慢流件,202510,加权移动平均法,,0.5897,2.0,29.49
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13860222,散热器上横梁SY750C1I3KH.1.6A.1.9,慢流件,202510,加权移动平均法,,0.0897,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13860220,油散上横梁SY750C1I3KH.1.6A.1.11,慢流件,202510,加权移动平均法,,0.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13860202,油散前立柱SY750C1I3KH.1.6A.1.8,慢流件,202510,加权移动平均法,,0.0897,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13860106,空滤舱SY750C1I3KH.1.6A.1.15,慢流件,202510,加权移动平均法,,0.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13859675,散热器后立柱SY750C1I3KH.1.6A.1.5,慢流件,202510,加权移动平均法,,0.0897,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13852177,液位传感器SY750C1I3KH.5.2.8,慢流件,202510,移动平均法,,0.1667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13850419,消声器支架SCP300C2.1.5A-15,慢流件,202510,加权移动平均法,,0.0769,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13845324,防松螺纹块SY360R1I3K.1.3.1-2,不动件,202510,加权移动平均法,,0.141,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13840155,动臂前叉轴套SY305.3-3,慢流件,202510,加权移动平均法,,0.2308,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13840151,斗杆前端轴套SY305_3-2,快流件,202510,移动平均法,,8.3333,5.0,33.33
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,13839449,扬子驾驶室防护网总成SY215C9.1.5.1,慢流件,202510,加权移动平均法,,0.1282,0.0,0.0
