大区,国区,国家,工厂编码,工厂名称,计划节点编码,计划节点名称,计划节点类型,物料编码,物料描述,频次类型,M月份,M月生效算法,M月算法解释说明,M月预测值,M月实际值,M月准确度
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000334,日照传感器DENSO.16,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000272,拉线传感器CJ-12m/180I,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000249,压力传感器MBS3050 060G1409,不动件,202511,自动指数平滑状态空间模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000248,压力传感器40MPa-24V-I-G1/4-Q,慢流件,202511,自动自回归积分滑动平均模型,,0.0025,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000235,转速传感器MC849577,中流件,202511,自动自回归积分滑动平均模型,,0.0101,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000173,转速传感器3926041,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000172,温度传感器(-25)100-N-R-Q,不动件,202511,自动指数平滑状态空间模型,,3.2759,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000117,压力传感器5MPa-5V-V2-G3/8-SUM,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000116,压力传感器50MPa-5V-V2-G3/8-Q KM15,快流件,202511,自动θ预测方法,,2.638,4.0,65.95
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000031,温度传感器323803001023D,不动件,202511,间歇性需求预测方法,,2.3853,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240600000030,液位传感器224082005130R,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240200000069,旋钮开关2S-22 XB2BD25C,慢流件,202511,间歇性需求预测方法,,1.0871,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B240200000059,急停按钮XB2-BS542C,慢流件,202511,加权移动平均法,,0.0,2.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230107000011,减震器SM-1131-45 220N/mm,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150505010038A,先导阀HL-YDV-10-SANY-20T,中流件,202511,间歇需求近似方法,,1.2878,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150504020020A,平衡阀R988115190,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150504020017A,平衡阀R988128587,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150504010181C,平衡阀RTVB0111D,不动件,202511,自动θ预测方法,,0.8896,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150504010143A,平衡阀ST8247-A000,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150504010142A,平衡阀STA0622R4G38A00,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150504010130B,平衡阀HIC11286335,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150501020061A,溢流阀YLF-400/350-280,不动件,202511,自动θ预测方法,,0.3288,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150501020057B,溢流阀YLF-200/350-190,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150501010031A,溢流阀ST5828-A000,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150408020008A,梭阀K02A3N,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230107000009,减震器J-21100-1 310N/mm,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230107000003,减震器SM-1131-23(LORD),中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000130K,风扇皮带ME902959,慢流件,202511,加权移动平均法,,0.0128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000120K,水泵风扇皮带ME034971,中流件,202511,间歇需求近似方法,,2.6093,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000114,风扇皮带0117 9088 2×AV13×1060,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000111,皮带8PK1760,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000103K,冷却风扇皮带113671-4990,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000095K,冷却风扇皮带113671-5160,快流件,202511,间歇需求近似方法,,7.8203,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000087,发动机皮带3289985,中流件,202511,自动自回归积分滑动平均模型,,0.2007,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000082,发电机皮带1182498 DEUTZ,慢流件,202511,自动指数平滑状态空间模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000075K,汽车V带AV13×1040GB12732,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000066K,汽车V带AV13×1295GB12732,中流件,202511,间歇需求近似方法,,3.2589,3.0,91.37
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000058K,汽车V带V13×1240,快流件,202511,轻量级梯度提升机,,21.4578,31.0,69.22
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000058,汽车V带AV13×1240GB12732,快流件,202511,轻量级梯度提升机,,0.0,12.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000021,风扇皮带01181341,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230106000017,水泵皮带01180833,中流件,202511,轻量级梯度提升机,,0.0,4.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103008073,胶管总成4CK25-DKOS--2100,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103007655,胶管总成2BK10-DKOL-DKOL90-1000,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103007223,胶管总成2BK6-DKOL-DKOL90--3700,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103007218,胶管总成4CK16-DKOS-1100,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103006957,胶管总成2BK25-DKOL-2200,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103006955,胶管总成2BK25-DKOL-1800,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103006954,胶管总成2BK25-DKOL--1600,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103006953,胶管总成2BK25-DKOL-1400,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103006952,胶管总成2BK25-DKOL-1200,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103006786,胶管1SN16-DKOL-DKOL45-450(ST),,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103006556,胶管总成2BK20-DKOL-DKOL90-3000,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103006274,胶管1SN08-DKOL-5000Q/SY1102,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103006058,胶管B230103006058,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103005572,胶管1SN08-DKOL-DKOL90-2150,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103005566,胶管1SN25-DKOL-DKOL90-950,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103005361,胶管1SN06-DKOL-450Q/SY1102,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150405020032A,球阀JZFFW-32A,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150405010095B,球阀G3/4F-2×5/8BT,慢流件,202511,间歇性需求预测方法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150401030075B002,线圈291-27DT-1-10,慢流件,202511,加权移动平均法,,0.0256,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150401030068A,电磁换向阀R930059653,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150401030064A,电磁换向阀CEBN-180-NCFN-31-S12-N350,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150401030063B,电磁换向阀DASV10-4047-0-V-24ER,慢流件,202511,加权移动平均法,,0.0128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150401010058A,电磁换向阀GDFW-02-2B2 DC24-53 欧标,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150401010043A001,减压阀KDRDE5K-50/30C30-122 SKS,慢流件,202511,一次指数平滑法,,0.15,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150206010025A,摆线马达mc2100ac98ag0200010000000abaab,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150202040040A018,加油滤QUQ2.5-4,中流件,202511,移动平均法,,1.0,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150202010039A,柱塞马达MA23W01,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150202010037A003,溢流阀V2CSH2 -SKS,不动件,202511,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150201010110B025,维修包MA30-R,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150201010025A,柱塞马达HM5X250CHB-10A-46A/275,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150201010018B,轴向柱塞马达A10VER45EZ7/52R-VYF10N002BP,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150188000396A,电磁阀线圈VZ770-924,慢流件,202511,自动指数平滑状态空间模型,,0.0162,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150110000017A,电动液压泵DC-F01-2.1/F-2.2/12-C(A04011117001),,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150110000001A,电动液压泵5003H0212001,慢流件,202511,间歇性预测,,0.0833,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150108880016,齿轮泵（内泄）140DT/180DT-Doo-15CC,不动件,202511,自动θ预测方法,,0.3185,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150108020027E,复合泵组K7V125DTP1N9R-0E09-2V-AS-SKS,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150107020054A,三联齿轮泵组CBQLTF-F525/F525/F416-A1F1φL[A],慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150107010221A,双联齿轮泵组CBTELSY-C425/C406-AF1φL,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150107010124A,双联齿轮泵组CBTLDF-F310C303-AL4,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150107010062B001,双联齿轮泵维修包CN101800249,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150107010038C,双联齿轮泵组CBZTXL-F80/F16-B2T1φ1L,快流件,202511,算术平均法,,1.75,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150105010018B,动力转向油泵ZYB-0024R/271FA,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150103120025A,外啮合齿轮泵CBTGX-G305.5-AL,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150103120022A,外啮合齿轮泵2ABPF5.2L04SB09L-A-TLT,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150103120013A,外啮合齿轮泵2ABPF4.5L04SB09L-TLT,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150103110002A,外啮合齿轮泵CBW57F122L,中流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150103060013A,外啮合齿轮泵HPT3-112,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103005359,胶管1SN20-DKOL-DKOL45-1150(ST),不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103005259,胶管1SN20-DKOL-DKOL90-950,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103005061,胶管1SN08-DKOL-400(ST),慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103005036,胶管总成1SN08-DKOL-DKOL90-800(ST),不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004613,胶管1SN10-DKOL-DKOL90-2400　Q/SY1102,,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004584,胶管1SN10-DKOL-DKOL90-1700Q/SY1102,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004291,胶管总成1SN8-DKOL-800,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004288,胶管1SN08-DKOL-950Q/SY1102,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004282,胶管1SN06-DKOL-650Q.SY1102,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004256,胶管1SN06-DKOL-900,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004173,胶管1SN08-DKOL-DKOL90-1000,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004133,胶管1SN06-DKOL-DKOL90-300,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004127,胶管1SN08-DKOL-1000Q/SY1102,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103004125,胶管总成4SP16-DKOS-DKOS45-1000,不动件,202511,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103003938,胶管4SP16-DKOS-DKOS90-2700,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103003611,胶管FFASF.JG04.ASM,不动件,202511,自动θ预测方法,,0.3292,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103003355,胶管1SN20-DKOL45-1000,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103003183,胶管1SN08-DKOL-DKOL90-1700Q/SY1102,不动件,202511,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103003138,胶管1SN8-DKOL-1500,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002946,胶管1SN08-DKOL-3600,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002943,胶管总成1SN8-DKOL-4000,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002923,胶管2SN16-DKOL-DKOL45-450Q/SY1102,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002873,胶管1SN08-DKOL-DKOL90-4500,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002718,胶管2SN06-DKOL-450,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002658,胶管1SN06-DKOL-DKOL90-3200,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002657,胶管1SN06-DKOL-DKOL90-280(ST),慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002372,胶管B230103002372,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002320,胶管4SP20-SFL45(25)-SFL90(25)-1420（ST）-V0,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002318,胶管4SP20-SFL45(25)-SFL90(25)(H130)-1620-V,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002238,胶管总成1SN8-DKOL-3800,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103002045,胶管1SN06-DKOL-300,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,B230103001890,胶管总成1SN8-DKOL-DKOL90-480,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150103020024A,外啮合齿轮泵CBT-F320-AL5φ9,慢流件,202511,自动指数平滑状态空间模型,,0.0001,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150102030116B011,控制阀HP4VG175-060000,慢流件,202511,加权移动平均法,,0.0128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,150101080051A025,控制阀BA10VED72 P 01 (R902533400) -SKS,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
